x_sin_lat,x_cos_lat,x_sin_lon,x_cos_lon,h_km,h_norm,latF_sin_0,latF_cos_0,latF_sin_1,latF_cos_1,latF_sin_2,latF_cos_2,lonF_sin_0,lonF_cos_0,lonF_sin_1,lonF_cos_1,lonF_sin_2,lonF_cos_2,lonF_sin_3,lonF_cos_3,hF_sin_0,hF_cos_0,hF_sin_1,hF_cos_1,hF_sin_2,hF_cos_2,y_log,dose_rate_uSvph,lat_deg,lon_deg,alt_tag,source_file,group_id,y_log_pred_cv,dose_pred_cv,y_log_pred_full,dose_pred_full
-0.984807753012208,0.1736481776669304,-1.745329251238221e-07,-0.9999999999999848,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,3.490658502476389e-07,0.999999999999939,6.981317004952352e-07,0.9999999999997564,1.39626340099013e-06,0.9999999999990252,2.7925268019775384e-06,0.9999999999961008,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-179.99999,h10p0km,L0000.ANS,0,0.5340495705604553,1.7058262041167744,0.6112238,1.8426852
-0.984807753012208,0.1736481776669304,-0.1736481776669302,-0.984807753012208,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.3420201433256686,0.9396926207859084,0.642787609686539,0.7660444431189782,0.984807753012208,0.173648177666931,0.3420201433256699,-0.939692620785908,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-170.0,h10p0km,L0000.ANS,0,0.604249894618988,1.8298790918055363,0.6113764,1.8429663
-0.984807753012208,0.1736481776669304,-0.3420201433256689,-0.9396926207859084,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,-0.6427876096865374,0.7660444431189797,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-160.0,h10p0km,L0000.ANS,0,0.7011627554893494,2.0160955713102124,0.6110697,1.842401
-0.984807753012208,0.1736481776669304,-0.4999999999999999,-0.8660254037844387,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000003,0.866025403784439,-0.4999999999999994,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-150.0,h10p0km,L0000.ANS,1,0.6034169793128967,1.8283555920628793,0.60794574,1.8366545
-0.984807753012208,0.1736481776669304,-0.6427876096865395,-0.7660444431189779,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.984807753012208,0.1736481776669299,0.342020143325668,-0.9396926207859086,-0.6427876096865381,0.766044443118979,-0.9848077530122076,0.1736481776669334,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-140.0,h10p0km,L0000.ANS,1,0.5646975040435791,1.758915637371974,0.6127873,1.8455683
-0.984807753012208,0.1736481776669304,-0.766044443118978,-0.6427876096865394,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.984807753012208,-0.1736481776669303,-0.3420201433256687,-0.9396926207859084,0.6427876096865393,0.7660444431189781,0.984807753012208,0.1736481776669305,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-130.0,h10p0km,L0000.ANS,1,0.6121588945388794,1.844408988130707,0.6089737,1.8385435
-0.984807753012208,0.1736481776669304,-0.8660254037844387,-0.4999999999999998,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.8660254037844384,-0.5000000000000004,-0.8660254037844392,-0.4999999999999992,0.8660254037844377,-0.5000000000000016,-0.8660254037844405,-0.4999999999999968,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-120.0,h10p0km,L0000.ANS,2,0.6557536721229553,1.9265939905231435,0.61243814,1.8449241
-0.984807753012208,0.1736481776669304,-0.9396926207859084,-0.3420201433256687,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.6427876096865393,-0.766044443118978,-0.984807753012208,0.1736481776669304,-0.3420201433256689,-0.9396926207859084,0.6427876096865396,0.7660444431189778,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-110.0,h10p0km,L0000.ANS,2,0.6632640957832336,1.9411180000752057,0.6155205,1.8506196
-0.984807753012208,0.1736481776669304,-0.984807753012208,-0.1736481776669303,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,0.3420201433256686,-0.9396926207859084,-0.6427876096865391,0.7660444431189781,-0.984807753012208,0.1736481776669307,-0.3420201433256694,-0.939692620785908,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-100.0,h10p0km,L0000.ANS,2,0.5888672471046448,1.8019460992352805,0.61377835,1.8473984
-0.984807753012208,0.1736481776669304,-1.0,6.123233995736766e-17,8.000085343997268,-1.3333191091115688,0.6427876096865396,0.7660444431189778,0.984807753012208,0.1736481776669297,0.3420201433256675,-0.9396926207859088,-1.2246467991473532e-16,-1.0,2.4492935982947064e-16,1.0,4.898587196589413e-16,1.0,9.797174393178826e-16,1.0,0.8660142320651568,-0.500019349486194,-0.8660477459260112,-0.4999613002788067,0.8659807143133964,-0.5000773964470496,0.6112318879013602,1.8427,-80.0,-90.0,h10p0km,L0000.ANS,3,0.7168035507202148,2.047876803281545,0.60936314,1.8392596
